filename;label;fch_feature_0;fch_feature_1;fch_feature_2;fch_feature_3;fch_feature_4;fch_feature_5;fch_feature_6;fch_feature_7;fch_feature_8;fch_feature_9
IMG_9845_aug2.png;Hawar Daun;0.07544939497212237;0.07544939497212237;0.09736579984481962;0.1026176944269412;0.11858568900733014;0.1406979597483957;0.09449086720690025;0.1182101968776379;0.08826615804606287;0.08886684489766748
IMG_9845_clean.png;Hawar Daun;0.07570181690711184;0.07570181690711184;0.09730393356271339;0.10261921419173525;0.11876448083434289;0.13996751244268857;0.09452892567191636;0.11775037893089359;0.08856859742929721;0.08909332312218904
IMG_9846_aug1.png;Hawar Daun;0.07544252933818528;0.07544252933818528;0.09911627348649439;0.10036441377784443;0.11651749085406013;0.14152911785210237;0.09284701339094541;0.11873464882137089;0.08507811446629754;0.0949278686745143
IMG_9846_aug2.png;Hawar Daun;0.07532404172487459;0.07532404172487459;0.09915879103135278;0.10037718421040444;0.11637798941729828;0.14193815595090445;0.09281412264327936;0.1189747822965998;0.08492714055045224;0.09478375044995956
IMG_9846_clean.png;Hawar Daun;0.07544252933818528;0.07544252933818528;0.09911627348649439;0.10036441377784446;0.11651749085406013;0.14152911785210237;0.09284701339094541;0.11873464882137089;0.08507811446629752;0.0949278686745143
IMG_9847_aug1.png;Hawar Daun;0.0757544760844145;0.0757544760844145;0.0997525750913187;0.10031706388416815;0.11590790691081872;0.14081918758107137;0.09266040156495199;0.1183926374868592;0.08496013015772465;0.09568114515425832
IMG_9847_aug2.png;Hawar Daun;0.07559157962581745;0.07559157962581745;0.09970311804288802;0.10034991315982374;0.11590523141678358;0.14126682057684709;0.09269113647780676;0.11866961797056813;0.08487109579137131;0.09535990731227637
IMG_9847_clean.png;Hawar Daun;0.0757544760844145;0.0757544760844145;0.0997525750913187;0.10031706388416815;0.11590790691081872;0.14081918758107137;0.092660401564952;0.1183926374868592;0.08496013015772465;0.09568114515425834
IMG_9848_aug1.png;Hawar Daun;0.07799149998813182;0.07799149998813182;0.09843796253248774;0.10230525684026913;0.1189166580754032;0.1327281254629674;0.09411400244892851;0.113141639163411;0.0909293231776147;0.09344403232265462
IMG_9848_aug2.png;Hawar Daun;0.07774542066436278;0.07774542066436278;0.09851534295048026;0.10212790838569354;0.11885598552474214;0.1335648388809193;0.09404239113936927;0.11367733219831959;0.09049778991924472;0.0932275696725058
IMG_9848_clean.png;Hawar Daun;0.07799149998813182;0.07799149998813182;0.09843796253248774;0.10230525684026913;0.1189166580754032;0.1327281254629674;0.09411400244892851;0.113141639163411;0.0909293231776147;0.09344403232265462
IMG_9849_aug1.png;Hawar Daun;0.07828145989821914;0.07828145989821914;0.10004225329124135;0.09972189417364138;0.11472584795613033;0.1358539916976172;0.09323079031079753;0.11430735731984444;0.08675480722581011;0.09880013822847929
IMG_9849_aug2.png;Hawar Daun;0.0781763174435078;0.0781763174435078;0.10001092791880065;0.09975040619396697;0.114724576823341;0.13613575308663328;0.09325070188607952;0.11447739794104808;0.08664226127664744;0.09865533998646754
IMG_9849_clean.png;Hawar Daun;0.07828145989821914;0.07828145989821914;0.10004225329124135;0.09972189417364138;0.11472584795613036;0.1358539916976172;0.09323079031079753;0.11430735731984444;0.08675480722581011;0.09880013822847929
IMG_9850_aug1.png;Hawar Daun;0.0781038549132875;0.0781038549132875;0.1003495996971195;0.10019564831074364;0.11552855813477146;0.13419487527665072;0.09285511835031399;0.11383673542664892;0.08729643536662043;0.09953531961055628
IMG_9850_aug2.png;Hawar Daun;0.07717912526520065;0.07717912526520065;0.10025043430272139;0.10020261126970473;0.11522630343122509;0.136780359085077;0.09275510968430643;0.11554965109240056;0.08622091669512387;0.09865636390903973
IMG_9850_clean.png;Hawar Daun;0.0781038549132875;0.0781038549132875;0.1003495996971195;0.10019564831074364;0.11552855813477149;0.13419487527665072;0.09285511835031399;0.11383673542664892;0.08729643536662043;0.09953531961055628
IMG_9851_aug1.png;Hawar Daun;0.0721786619201607;0.0721786619201607;0.09740198458070631;0.10238289794102708;0.1173590271878873;0.15052877020157612;0.09458471976318063;0.12487184981297243;0.08481562197960793;0.08369780469272069
IMG_9851_aug2.png;Hawar Daun;0.07210861111000995;0.07210861111000995;0.09741990980207413;0.10238063098974906;0.11734036946620315;0.1507508538085375;0.09456710521709516;0.1249610498140675;0.0847083786166744;0.08365448006557906
IMG_9851_clean.png;Hawar Daun;0.0721786619201607;0.0721786619201607;0.09740198458070631;0.10238289794102708;0.1173590271878873;0.15052877020157612;0.09458471976318063;0.12487184981297243;0.08481562197960793;0.08369780469272069
IMG_9852_aug1.png;Hawar Daun;0.07209518139161203;0.07209518139161203;0.09830329702515275;0.10077209777397705;0.11492895329742167;0.15192903639592087;0.09323049591785551;0.12503281959592247;0.08170237909085934;0.08991055811966625
IMG_9852_aug2.png;Hawar Daun;0.07201699780911147;0.07201699780911147;0.09831109662011998;0.10075405770118764;0.11491437905962008;0.15218355019620622;0.09321874726748762;0.12520645062802613;0.08158232681286626;0.08979539609626302
IMG_9852_clean.png;Hawar Daun;0.07209518139161201;0.07209518139161201;0.09830329702515272;0.10077209777397704;0.11492895329742166;0.15192903639592084;0.0932304959178555;0.1250328195959225;0.08170237909085933;0.08991055811966624
IMG_9853_aug1.png;Hawar Daun;0.07192233703586329;0.07192233703586329;0.09810545932749216;0.10074713768362281;0.1151084019438883;0.15258050272997847;0.09345246665360257;0.12549725129020084;0.0813306327977785;0.08933347350170981
IMG_9853_aug2.png;Hawar Daun;0.07190533427863946;0.07190533427863946;0.09811735303477506;0.10073938432136006;0.11509734099199595;0.15263725915261822;0.09344539148017142;0.12553897011847318;0.08129412401722443;0.08931950832610268
IMG_9853_clean.png;Hawar Daun;0.07192233703586329;0.07192233703586329;0.09810545932749216;0.10074713768362281;0.1151084019438883;0.15258050272997847;0.09345246665360256;0.12549725129020084;0.0813306327977785;0.08933347350170981
IMG_9854_aug1.png;Hawar Daun;0.07802938460479171;0.07802938460479171;0.0973723347609974;0.11284675669171058;0.11025959888109597;0.12653356543853064;0.09426866588681991;0.11262281619022133;0.10188336342249814;0.08815412951854265
IMG_9854_aug2.png;Hawar Daun;0.07759616242708137;0.07759616242708137;0.09731706035053882;0.11275994402208124;0.11017715588463603;0.12785826641277093;0.09418402051486376;0.11345153905549571;0.10122887423901294;0.08783081466643786
IMG_9854_clean.png;Hawar Daun;0.07802938460479171;0.07802938460479171;0.0973723347609974;0.11284675669171058;0.11025959888109597;0.12653356543853064;0.09426866588681991;0.11262281619022133;0.10188336342249814;0.08815412951854264
IMG_9855_aug1.png;Hawar Daun;0.07922996808743826;0.07922996808743826;0.09781934480709134;0.10793899795618311;0.11433544850485934;0.12665943886124623;0.09463446560543999;0.11052536178936656;0.09789579007543797;0.09173121622549896
IMG_9855_aug2.png;Hawar Daun;0.07848945844437127;0.07848945844437127;0.0975267267980728;0.10813230212687552;0.11414534405561516;0.12855342995370114;0.09463612604975694;0.11188281647415854;0.09723705427816236;0.0909072833749149
IMG_9855_clean.png;Hawar Daun;0.07922996808743826;0.07922996808743826;0.09781934480709134;0.10793899795618311;0.11433544850485934;0.12665943886124623;0.09463446560544;0.11052536178936656;0.09789579007543797;0.09173121622549896
IMG_9856_aug1.png;Hawar Daun;0.07874002883428877;0.07874002883428877;0.09835826814908295;0.10819983797560151;0.1136080625089744;0.12815740754993926;0.09448500952412653;0.11180212721399324;0.09752411290717887;0.09038511650252583
IMG_9856_aug2.png;Hawar Daun;0.077911672819012;0.077911672819012;0.09786005900336178;0.10819248494399247;0.11358941967282496;0.1303394185123709;0.09450351577654915;0.11325796545809048;0.09648858999019205;0.08994520100459434
IMG_9856_clean.png;Hawar Daun;0.07874002883428877;0.07874002883428877;0.09835826814908295;0.10819983797560151;0.11360806250897439;0.12815740754993926;0.09448500952412651;0.11180212721399324;0.09752411290717884;0.0903851165025258
IMG_9857_aug1.png;Hawar Daun;0.07858906528094026;0.07858906528094026;0.09782115025905265;0.1080923947091872;0.11404305471186338;0.12853068253859212;0.09454241768463152;0.11227183565447534;0.09718839964581892;0.09033193423449852
IMG_9857_aug2.png;Hawar Daun;0.07726132450796237;0.07726132450796237;0.09714945829614752;0.10818569686438252;0.11386751218299714;0.1326539597863476;0.09439040132844641;0.1148269232744119;0.09547995077377361;0.08892344847756863
IMG_9857_clean.png;Hawar Daun;0.07858906528094024;0.07858906528094024;0.09782115025905264;0.10809239470918719;0.11404305471186338;0.12853068253859212;0.09454241768463151;0.11227183565447531;0.09718839964581891;0.0903319342344985
IMG_9858_aug1.png;Hawar Daun;0.07822363517567946;0.07822363517567946;0.0967161608661333;0.10828134432114432;0.1142631473069861;0.1297177463721169;0.09454678754840426;0.11309181222491656;0.09699941058604977;0.08993632042289
IMG_9858_aug2.png;Hawar Daun;0.07695883636830625;0.07695883636830625;0.09689021472075965;0.10836708235177238;0.11382028668605838;0.1334595458747859;0.09448000686346573;0.11543945514839411;0.09560201937695484;0.08802371624119641
IMG_9858_clean.png;Hawar Daun;0.07822363517567946;0.07822363517567946;0.0967161608661333;0.1082813443211443;0.1142631473069861;0.1297177463721169;0.09454678754840427;0.11309181222491656;0.09699941058604977;0.08993632042289
IMG_9859_aug1.png;Hawar Daun;0.07517047628661727;0.07517047628661727;0.09573336010860785;0.11176621429107118;0.11306926351273465;0.13612811683543158;0.09520257449449651;0.11859649120242792;0.0974827664055251;0.08168026057647063
IMG_9859_aug2.png;Hawar Daun;0.07500397552205935;0.07500397552205935;0.09579271920343235;0.11160510594695598;0.11307711332052381;0.13671140434339607;0.09515562378019493;0.11891474586879185;0.0971639088456557;0.08157142764693046
IMG_9859_clean.png;Hawar Daun;0.07517047628661727;0.07517047628661727;0.09573336010860785;0.11176621429107118;0.11306926351273465;0.13612811683543158;0.09520257449449651;0.11859649120242792;0.0974827664055251;0.08168026057647063
IMG_9860_aug1.png;Hawar Daun;0.07548475316222318;0.07548475316222318;0.09571825143557887;0.10811361292853842;0.11586108852901163;0.13688880376704599;0.09502442239170138;0.1173720438077888;0.09420019682235836;0.08585207399353023
IMG_9860_aug2.png;Hawar Daun;0.0751596156167789;0.0751596156167789;0.09578086083010498;0.10798878870790864;0.11562564529199902;0.13795852345394014;0.09498874693757714;0.11808916489161134;0.09365251440381865;0.08559652424948234
IMG_9860_clean.png;Hawar Daun;0.07548475316222318;0.07548475316222318;0.09571825143557887;0.10811361292853845;0.11586108852901163;0.13688880376704599;0.09502442239170138;0.1173720438077888;0.09420019682235836;0.08585207399353023
IMG_9861_aug1.png;Hawar Daun;0.07587593211457865;0.07587593211457865;0.0956842997388131;0.10748543879345973;0.11635582735783727;0.1364741810013005;0.09501054723428017;0.11705148062866708;0.09426289278430015;0.08592346823218483
IMG_9861_aug2.png;Hawar Daun;0.07586987772797182;0.07586987772797182;0.09568456212403023;0.1074895625558967;0.11634896210746104;0.13649513219799916;0.09500736484525309;0.11705941499346778;0.09425734529014568;0.08591790042980264
IMG_9861_clean.png;Hawar Daun;0.07587593211457865;0.07587593211457865;0.0956842997388131;0.10748543879345973;0.11635582735783727;0.1364741810013005;0.09501054723428017;0.11705148062866708;0.09426289278430015;0.08592346823218483
IMG_9862_aug1.png;Hawar Daun;0.0760617179185717;0.0760617179185717;0.09558491876956644;0.10772567996241389;0.1162567823277141;0.13589167394120083;0.09490723141571122;0.11658393772842213;0.09444662904837008;0.08647971096945788
IMG_9862_aug2.png;Hawar Daun;0.07535653927250126;0.07535653927250126;0.09572424308239344;0.10781401210356693;0.11582599238631189;0.1378870180237743;0.09483074118940057;0.11784593541057758;0.0936323397823482;0.08572663947662446
IMG_9862_clean.png;Hawar Daun;0.0760617179185717;0.0760617179185717;0.09558491876956644;0.10772567996241389;0.1162567823277141;0.13589167394120083;0.09490723141571122;0.11658393772842213;0.09444662904837008;0.08647971096945788
IMG_9876_aug1.png;Hawar Daun;0.07287926184469347;0.07287926184469347;0.09777458570326174;0.10003543206239063;0.11655908838337828;0.15056853251981558;0.09322342478626928;0.12418793948570155;0.0812641159026476;0.09062835746714835
IMG_9876_aug2.png;Hawar Daun;0.07274916091357726;0.07274916091357726;0.09776023426778627;0.10004708448751361;0.11655580952649794;0.15098517971366027;0.09323255963071501;0.12444838468827626;0.08112652769933751;0.0903458981590587
IMG_9876_clean.png;Hawar Daun;0.07287926184469348;0.07287926184469348;0.09777458570326174;0.10003543206239063;0.11655908838337828;0.15056853251981558;0.09322342478626928;0.12418793948570155;0.0812641159026476;0.09062835746714835
IMG_9877_aug1.png;Hawar Daun;0.07242954980869756;0.07242954980869756;0.10136229887718691;0.10003982197146696;0.1106450363455558;0.15082705255657144;0.09175014268680645;0.12433286737865006;0.08003814333347711;0.09614553723289021
IMG_9877_aug2.png;Hawar Daun;0.07236814033564193;0.07236814033564193;0.1012586290328699;0.10006745446816467;0.11067940617195832;0.1510867814743557;0.09177456962761206;0.12444572328601022;0.07995573966601653;0.09599541560172882
IMG_9877_clean.png;Hawar Daun;0.07242954980869756;0.07242954980869756;0.10136229887718691;0.10003982197146696;0.11064503634555582;0.15082705255657144;0.09175014268680645;0.12433286737865006;0.08003814333347711;0.09614553723289021
IMG_9878_aug1.png;Hawar Daun;0.0729032355911233;0.0729032355911233;0.10084974978034772;0.10001459871556516;0.11131980318107583;0.14925128498613435;0.09199042488246874;0.1233471770943685;0.08081421508890314;0.09660627508889001
IMG_9878_aug2.png;Hawar Daun;0.07267280842582872;0.07267280842582872;0.10080357026317976;0.10003096892394928;0.11135921726319079;0.14996022663801062;0.09201902875820972;0.12378442755751325;0.08059804705184317;0.09609889669244606
IMG_9878_clean.png;Hawar Daun;0.0729032355911233;0.0729032355911233;0.10084974978034772;0.10001459871556516;0.11131980318107583;0.14925128498613435;0.09199042488246872;0.1233471770943685;0.08081421508890314;0.09660627508889001
IMG_9879_aug1.png;Hawar Daun;0.07048369805073784;0.07048369805073784;0.09958496335272006;0.10243463326189553;0.11304695156007004;0.15561386894061285;0.09331599662755732;0.12805901418948296;0.0816200698133363;0.08535710615284921
IMG_9879_aug2.png;Hawar Daun;0.07035918465793133;0.07035918465793133;0.09953289358067119;0.10246196982869107;0.1130613423927348;0.15604112752722657;0.09333834612336622;0.12833668647445803;0.08148062841648408;0.08502863634050532
IMG_9879_clean.png;Hawar Daun;0.07048369805073784;0.07048369805073784;0.09958496335272006;0.10243463326189553;0.11304695156007004;0.15561386894061285;0.09331599662755732;0.12805901418948296;0.0816200698133363;0.0853571061528492
IMG_9880_aug1.png;Hawar Daun;0.06973734569602473;0.06973734569602473;0.10257037814859259;0.10106340366495942;0.11053263632320609;0.15713471152542274;0.09202823160974259;0.12916795422233385;0.07908000672173102;0.08894798639196236
IMG_9880_aug2.png;Hawar Daun;0.0697152977614375;0.0697152977614375;0.1025372050898736;0.10106798711891088;0.11055468530031369;0.15722760161328492;0.09203539858769416;0.12923433193627348;0.07903951885572146;0.08887267597505269
IMG_9880_clean.png;Hawar Daun;0.06973734569602473;0.06973734569602473;0.10257037814859259;0.10106340366495942;0.11053263632320609;0.15713471152542274;0.09202823160974259;0.12916795422233385;0.07908000672173102;0.08894798639196236
IMG_9881_aug1.png;Hawar Daun;0.06948264608441013;0.06948264608441013;0.10270079050470017;0.10119606883718285;0.11029792437268479;0.15767041894749836;0.09202117837605518;0.1296416273500159;0.0789868697754826;0.08851982966756
IMG_9881_aug2.png;Hawar Daun;0.06927254401035836;0.06927254401035836;0.10253426482754469;0.10121976108407361;0.11041872423941408;0.15841834272543925;0.09206335259389767;0.13008479506840379;0.07876419295881391;0.08795147848169622
IMG_9881_clean.png;Hawar Daun;0.06948264608441013;0.06948264608441013;0.10270079050470017;0.10119606883718285;0.11029792437268479;0.15767041894749836;0.0920211783760552;0.12964162735001586;0.0789868697754826;0.08851982966756
IMG_9882_aug1.png;Hawar Daun;0.07486502311391034;0.07486502311391034;0.09658229683236036;0.10739937379416316;0.11829451600668354;0.13983630424515894;0.09501674171341913;0.11797237166101422;0.09299338256326986;0.08217496695611004
IMG_9882_aug2.png;Hawar Daun;0.07345963414403535;0.07345963414403535;0.09693991141670767;0.10752349966260942;0.11756711839154427;0.14357972877292274;0.09503893581604501;0.1204049396554914;0.09175241545856881;0.08027418253803993
IMG_9882_clean.png;Hawar Daun;0.07486502311391034;0.07486502311391034;0.09658229683236036;0.10739937379416316;0.11829451600668354;0.13983630424515894;0.09501674171341913;0.11797237166101422;0.09299338256326986;0.08217496695611005
IMG_9883_aug1.png;Hawar Daun;0.07512632413259582;0.07512632413259582;0.09820728720791173;0.1028568507883194;0.11933609191722307;0.1404877342355664;0.09474686305310485;0.11889618821465543;0.089430301494827;0.08578603482320057
IMG_9883_aug2.png;Hawar Daun;0.07483954533161744;0.07483954533161744;0.09822474322541813;0.10277615922673179;0.11932108627691494;0.14135975929940586;0.09474521982525574;0.11940151185593237;0.08904802779692189;0.08544440183018452
IMG_9883_clean.png;Hawar Daun;0.0751263241325958;0.0751263241325958;0.09820728720791172;0.10285685078831938;0.11933609191722304;0.14048773423556637;0.09474686305310484;0.11889618821465542;0.08943030149482699;0.08578603482320055
IMG_9884_aug1.png;Hawar Daun;0.07448909360988208;0.07448909360988208;0.0980152022569293;0.10403476067915837;0.11874687936255598;0.14179449195149854;0.09506613861316723;0.11978999926860304;0.09027455017907189;0.08329979046925144
IMG_9884_aug2.png;Hawar Daun;0.07272662419699834;0.07272662419699834;0.09828953768609286;0.10333574868936284;0.11863524287443235;0.14727039621745427;0.09491557809058031;0.12324101379169913;0.08761106360001145;0.0812481706563701
IMG_9884_clean.png;Hawar Daun;0.07448909360988208;0.07448909360988208;0.0980152022569293;0.10403476067915837;0.11874687936255598;0.14179449195149854;0.09506613861316725;0.11978999926860304;0.09027455017907189;0.08329979046925144
IMG_9885_aug1.png;Hawar Daun;0.07396495362470817;0.07396495362470817;0.09811316859624021;0.10421562338085191;0.1186798200521885;0.14290502805800936;0.09494475622986985;0.12044810688042477;0.09008556387905887;0.08267802567394007
IMG_9885_aug2.png;Hawar Daun;0.07387296309960742;0.07387296309960742;0.09809335368401693;0.10424579123428505;0.11866863555896974;0.1431412101692548;0.09494313657345169;0.12058347942679926;0.09002275686888225;0.08255571028512546
IMG_9885_clean.png;Hawar Daun;0.07396495362470817;0.07396495362470817;0.0981131685962402;0.10421562338085191;0.1186798200521885;0.14290502805800936;0.09494475622986985;0.12044810688042477;0.09008556387905887;0.08267802567394007
IMG_9915_aug1.png;Hawar Daun;0.08095803373385267;0.08095803373385267;0.09895188477754956;0.10183058731094227;0.11937796976039869;0.1230358949442224;0.09524139410925957;0.1081479223284798;0.09466115863831301;0.09683712066312954
IMG_9915_aug2.png;Hawar Daun;0.08043123630193325;0.08043123630193325;0.09881592819994708;0.10186187252391056;0.11938690600919927;0.12462327337127599;0.09517128085735728;0.10912811895031785;0.09408880837224617;0.09606133911187935
IMG_9915_clean.png;Hawar Daun;0.08095803373385267;0.08095803373385267;0.09895188477754956;0.10183058731094227;0.11937796976039869;0.1230358949442224;0.09524139410925957;0.1081479223284798;0.09466115863831301;0.09683712066312954
IMG_9916_aug1.png;Hawar Daun;0.08062272373335964;0.08062272373335964;0.09978337002064698;0.10052101362579309;0.11755463075238523;0.12522477396791667;0.09423383532278665;0.10876607228320175;0.09206335305781474;0.10060750350273569
IMG_9916_aug2.png;Hawar Daun;0.07968022165758791;0.07968022165758791;0.09956053479413603;0.10076837249498401;0.11741541489081245;0.12801817321132145;0.09419931677059204;0.11059217675189216;0.09114265330372967;0.09894291446735627
IMG_9916_clean.png;Hawar Daun;0.08062272373335964;0.08062272373335964;0.09978337002064698;0.10052101362579309;0.11755463075238523;0.12522477396791667;0.09423383532278663;0.10876607228320175;0.09206335305781474;0.10060750350273569
IMG_9917_aug1.png;Hawar Daun;0.08090226213801448;0.08090226213801448;0.10016784539632609;0.09921841456093367;0.11726449991942871;0.12615999752214807;0.09384232826632105;0.10879869140351178;0.09093467352391402;0.10180902513138762
IMG_9917_aug2.png;Hawar Daun;0.07955603480242052;0.07955603480242052;0.09969574891292891;0.0993707149984623;0.11737157098847882;0.1301107708526119;0.09396993798235824;0.11133140056287115;0.0895821159092118;0.09945567018823583
IMG_9917_clean.png;Hawar Daun;0.08090226213801448;0.08090226213801448;0.1001678453963261;0.09921841456093367;0.11726449991942871;0.12615999752214807;0.09384232826632105;0.10879869140351178;0.09093467352391402;0.10180902513138762
IMG_9918_aug1.png;Hawar Daun;0.07359710929686833;0.07359710929686833;0.09799368977803381;0.10576673482713324;0.11310834123784094;0.14437338348131626;0.09380033180656862;0.12199173578151919;0.08885429991955905;0.08691726457429239
IMG_9918_aug2.png;Hawar Daun;0.07343454851625911;0.07343454851625911;0.09783556832426041;0.1057750257105099;0.11320407995485399;0.14497996139204702;0.09381538817927412;0.12232637478342089;0.0886585946117874;0.08653591001132795
IMG_9918_clean.png;Hawar Daun;0.07359710929686832;0.07359710929686832;0.09799368977803379;0.10576673482713321;0.11310834123784093;0.14437338348131623;0.09380033180656862;0.12199173578151917;0.08885429991955905;0.08691726457429237
IMG_9919_aug1.png;Hawar Daun;0.07340610684012838;0.07340610684012838;0.09910180989526313;0.10455142223013819;0.11207388839680443;0.1451503667229244;0.09333414199751722;0.1223722808892691;0.08701843849648712;0.08958543769133968
IMG_9919_aug2.png;Hawar Daun;0.0732194870166884;0.0732194870166884;0.09919239651785926;0.10456122899869888;0.11198271570612585;0.14559568299386638;0.09336128498112124;0.12264573076119145;0.08695911772876586;0.08926286827899438
IMG_9919_clean.png;Hawar Daun;0.07340610684012838;0.07340610684012838;0.09910180989526313;0.10455142223013819;0.11207388839680442;0.1451503667229244;0.09333414199751722;0.1223722808892691;0.08701843849648712;0.08958543769133968
IMG_9920_aug1.png;Hawar Daun;0.07374883892867833;0.07374883892867833;0.09845153691859161;0.10459239640977074;0.11237741014506984;0.14472408118645355;0.09346726147341718;0.1220557573251747;0.08742022440389584;0.08941365428026997
IMG_9920_aug2.png;Hawar Daun;0.07322458036342784;0.07322458036342784;0.09869230900835367;0.10463942721040735;0.11208721044095558;0.14607233810294767;0.0934961349372723;0.12297993966145308;0.08708446241684029;0.0884990174949143
IMG_9920_clean.png;Hawar Daun;0.07374883892867833;0.07374883892867833;0.09845153691859158;0.10459239640977074;0.11237741014506984;0.14472408118645355;0.09346726147341719;0.1220557573251747;0.08742022440389584;0.08941365428026997
IMG_9921_aug1.png;Hawar Daun;0.07239687383768628;0.07239687383768628;0.09913162272433607;0.10409549900276548;0.11419563578477308;0.14817102333145651;0.09380334742749405;0.12395958160994076;0.08635600547449497;0.08549353696936646
IMG_9921_aug2.png;Hawar Daun;0.07237773139496259;0.07237773139496259;0.09913831307558037;0.10407914278964563;0.1141886585077384;0.14823294289645822;0.09380120590551196;0.12399853333627742;0.08631987957669275;0.08548586112217024
IMG_9921_clean.png;Hawar Daun;0.07239687383768628;0.07239687383768628;0.09913162272433607;0.10409549900276548;0.11419563578477308;0.14817102333145651;0.09380334742749405;0.12395958160994076;0.08635600547449497;0.08549353696936646
IMG_9922_aug1.png;Hawar Daun;0.07236688456312022;0.07236688456312022;0.10005033779487375;0.10246883694703386;0.11323165658598608;0.14944496858559037;0.09308775729097872;0.12462978138732293;0.08420635192930848;0.08814654035266535
IMG_9922_aug2.png;Hawar Daun;0.07230025901148952;0.07230025901148952;0.1000851881643009;0.10245394558686756;0.11323090152312387;0.14960385746245683;0.09308761056505145;0.12472438531527368;0.08415136058088178;0.08806223277906475
IMG_9922_clean.png;Hawar Daun;0.07236688456312022;0.07236688456312022;0.10005033779487375;0.10246883694703386;0.11323165658598608;0.14944496858559037;0.09308775729097872;0.12462978138732293;0.08420635192930848;0.08814654035266535
IMG_9923_aug1.png;Hawar Daun;0.07222335224741845;0.07222335224741845;0.09964831817381538;0.1025921210000259;0.11344037625935224;0.149710478128559;0.09309657718715023;0.12480025064567352;0.08393194284671211;0.08833323126387489
IMG_9923_aug2.png;Hawar Daun;0.07185242388975724;0.07185242388975724;0.09985697993323214;0.10251111078809172;0.11330643488486665;0.1509390731890143;0.09304584801381209;0.1255759140586216;0.08340472379118562;0.08765506756166128
IMG_9923_clean.png;Hawar Daun;0.07222335224741845;0.07222335224741845;0.09964831817381538;0.1025921210000259;0.11344037625935224;0.149710478128559;0.09309657718715023;0.12480025064567352;0.08393194284671211;0.08833323126387489
IMG_9924_aug1.png;Hawar Daun;0.07042955048285125;0.07042955048285125;0.09867455265093847;0.10065372338096956;0.11692117310622904;0.1566304478686762;0.09407380614286728;0.12853451598496765;0.08113958419451778;0.08251309570513145
IMG_9924_aug2.png;Hawar Daun;0.07038103433693621;0.07038103433693621;0.09868688037387936;0.10063962205306717;0.11689344058613231;0.15678207286099236;0.0940749607226526;0.12863553362436247;0.08107434730309314;0.08245107380194819
IMG_9924_clean.png;Hawar Daun;0.07042955048285125;0.07042955048285125;0.09867455265093847;0.10065372338096956;0.11692117310622904;0.1566304478686762;0.0940738061428673;0.12853451598496765;0.08113958419451778;0.08251309570513145
IMG_9925_aug1.png;Hawar Daun;0.07081690421202422;0.07081690421202422;0.09841971710468367;0.09974529941384815;0.11602753575795569;0.15823991099335702;0.09290272041557318;0.12906712879248872;0.07806173354878293;0.08590214554926211
IMG_9925_aug2.png;Hawar Daun;0.07079599195155775;0.07079599195155775;0.09840313718799097;0.09973659446590083;0.11602054782834206;0.15832918271112564;0.09290192890396508;0.12914947517228892;0.07800619892356613;0.08586095090370492
IMG_9925_clean.png;Hawar Daun;0.07081690421202422;0.07081690421202422;0.09841971710468367;0.09974529941384816;0.11602753575795569;0.15823991099335702;0.09290272041557318;0.12906712879248872;0.07806173354878294;0.08590214554926211
IMG_9926_aug1.png;Hawar Daun;0.07066478221328258;0.07066478221328258;0.0984659932831374;0.09977753720674967;0.11586480219547145;0.15876106652061803;0.0926680237276479;0.12941570937877372;0.07763302172690711;0.08608428153412963
IMG_9926_aug2.png;Hawar Daun;0.07052994720905284;0.07052994720905284;0.09851577380941405;0.09981067496020152;0.11584209680336703;0.15911613309438674;0.09266374292383837;0.129649283596067;0.07753339736087338;0.08580900303374636
IMG_9926_clean.png;Hawar Daun;0.07066478221328258;0.07066478221328258;0.0984659932831374;0.09977753720674967;0.11586480219547145;0.15876106652061803;0.0926680237276479;0.12941570937877372;0.07763302172690711;0.08608428153412963
IMG_9927_aug1.png;Hawar Daun;0.07019954529279032;0.07019954529279032;0.09839566853360601;0.09974755226570706;0.11609804550294246;0.160204370993851;0.09279570130721064;0.1305659305018652;0.07715882261621385;0.08463481769302307
IMG_9927_aug2.png;Hawar Daun;0.07018794715229237;0.07018794715229237;0.09840197404489015;0.09973851467477628;0.1160901791566568;0.16024491144007255;0.09279017689852337;0.13059031011544456;0.0771452732009731;0.0846227661640784
IMG_9927_clean.png;Hawar Daun;0.07019954529279032;0.07019954529279032;0.09839566853360601;0.09974755226570706;0.11609804550294246;0.160204370993851;0.09279570130721064;0.1305659305018652;0.07715882261621385;0.08463481769302307
IMG_9941_aug1.png;Hawar Daun;0.07384843595863294;0.07384843595863294;0.09968287498530788;0.10642430801787486;0.11192541347991931;0.14567465723404435;0.09359831225019362;0.12293852602081956;0.08804051057887219;0.08401852551570231
IMG_9941_aug2.png;Hawar Daun;0.0738285271580337;0.0738285271580337;0.09968026216764758;0.1064289365716113;0.1119068841205974;0.1456840919888088;0.09363048145930386;0.12295165900532859;0.08803213364759492;0.0840284967230401
IMG_9941_clean.png;Hawar Daun;0.07384843595863294;0.07384843595863294;0.09968287498530788;0.10642430801787486;0.11192541347991931;0.14567465723404435;0.09359831225019362;0.12293852602081953;0.08804051057887219;0.08401852551570231
