filename;label;LBP_0;LBP_1;LBP_2;LBP_3;LBP_4;LBP_5;LBP_6;LBP_7;LBP_8;LBP_9;fch_feature_0;fch_feature_1;fch_feature_2;fch_feature_3;fch_feature_4;fch_feature_5;fch_feature_6;fch_feature_7;fch_feature_8;fch_feature_9
IMG_9854_aug1.png;Hawar Daun;1.8115997314384e+16;410003662107811.0;2.91023254393421e+16;693740844723916.0;1515960693353590.0;965385437008036.0;4.92477416990309e+16;390663146971166.0;0.446472167967047;5948638915992930.0;0.0780293846047917;0.0780293846047917;0.0973723347609974;0.1128467566917105;0.1102595988810959;0.1265335654385306;0.0942686658868199;0.1126228161902213;0.1018833634224981;0.0881541295185426
IMG_9854_aug2.png;Hawar Daun;208473205565611.0;4266738891585290.0;3.29055786131557e+16;7276153564425370.0;1.19613647460481e+16;9143829345668240.0;5062484741191620.0;4156112670882580.0;0.464996337888851;6258392333960500.0;0.0775961624270813;0.0775961624270813;0.0973170603505388;0.1127599440220812;0.110177155884636;0.1278582664127709;0.0941840205148637;0.1134515390554957;0.1012288742390129;0.0878308146664378
IMG_9854_clean.png;Hawar Daun;1.8115997314384e+16;410003662107811.0;2.91023254393421e+16;693740844723916.0;1515960693353590.0;965385437008036.0;4.92477416990309e+16;390663146971166.0;0.446472167967047;5948638915992930.0;0.0780293846047917;0.0780293846047917;0.0973723347609974;0.1128467566917105;0.1102595988810959;0.1265335654385306;0.0942686658868199;0.1126228161902213;0.1018833634224981;0.0881541295185426
IMG_9855_aug1.png;Hawar Daun;1.81617736815713e+16;3994750976547260.0;2.94837951659032e+16;717468261716013.0;1.60423278807982e+16;9897232055626310.0;5080795288066560.0;3875732421860220.0;0.430622100828435;6107711791968890.0;0.0792299680874382;0.0792299680874382;0.0978193448070913;0.1079389979561831;0.1143354485048593;0.1266594388612462;0.0946344656054399;0.1105253617893665;0.0978957900754379;0.0917312162254989
IMG_9855_aug2.png;Hawar Daun;2.19192504881976e+16;4114532470687430.0;36437988281111.0;7783508300751560.0;1.04511260985929e+16;9333038330042520.0;5.38063049314354e+16;4355239868147450.0;0.460777282713086;6668472290013620.0;0.0784894584443712;0.0784894584443712;0.0975267267980728;0.1081323021268755;0.1141453440556151;0.1285534299537011;0.0946361260497569;0.1118828164741585;0.0972370542781623;0.0909072833749149
IMG_9855_clean.png;Hawar Daun;1.81617736815713e+16;3994750976547260.0;2.94837951659032e+16;717468261716013.0;1.60423278807982e+16;9897232055626310.0;5080795288066560.0;3875732421860220.0;0.430622100828435;6107711791968890.0;0.0792299680874382;0.0792299680874382;0.0978193448070913;0.1079389979561831;0.1143354485048593;0.1266594388612462;0.09463446560544;0.1105253617893665;0.0978957900754379;0.0917312162254989
IMG_9856_aug1.png;Hawar Daun;2.60925292967755e+16;3.71475219725145e+16;3.15399169920672e+16;6792449951145960.0;1513748168939540.0;8506011962858180.0;4791259765606720.0;3.87039184568836e+16;0.448642730711179;6560134887670290.0;0.0787400288342887;0.0787400288342887;0.0983582681490829;0.1081998379756015;0.1136080625089744;0.1281574075499392;0.0944850095241265;0.1118021272139932;0.0975241129071788;0.0903851165025258
IMG_9856_aug2.png;Hawar Daun;2.55317687987307e+16;3.86848449705556e+16;3601455688462820.0;8207321166960880.0;8337783813444760.0;861320495602183.0;5.64994812009563e+16;4.12330627439833e+16;0.481334686277461;6911849975559570.0;0.077911672819012;0.077911672819012;0.0978600590033617;0.1081924849439924;0.1135894196728249;0.1303394185123709;0.0945035157765491;0.1132579654580904;0.096488589990192;0.0899452010045943
IMG_9856_clean.png;Hawar Daun;2.60925292967755e+16;3.71475219725145e+16;3.15399169920672e+16;6792831420872520.0;1513710021966880.0;8506011962858180.0;4791259765606720.0;3.87039184568836e+16;0.448642730711179;6560134887670290.0;0.0787400288342887;0.0787400288342887;0.0983582681490829;0.1081998379756015;0.1136080625089743;0.1281574075499392;0.0944850095241265;0.1118021272139932;0.0975241129071788;0.0903851165025258
IMG_9857_aug1.png;Hawar Daun;2.93121337889507e+16;3.38439941404959e+16;3184509277331600.0;7225799560519310.0;1.37924194335411e+16;8621215820279610.0;4625320434552670.0;3771972656235610.0;0.45814895629708;6648254394505890.0;0.0785890652809402;0.0785890652809402;0.0978211502590526;0.1080923947091872;0.1140430547118633;0.1285306825385921;0.0945424176846315;0.1122718356544753;0.0971883996458189;0.0903319342344985
IMG_9857_aug2.png;Hawar Daun;2.41737365721734e+16;3887557983383610.0;3527450561509980.0;7618331909150630.0;7183456420871030.0;7953262329071220.0;5.34553527829992e+16;4157257080062270.0;0.510162353513679;689353942868464.0;0.0772613245079623;0.0772613245079623;0.0971494582961475;0.1081856968643825;0.1138675121829971;0.1326539597863476;0.0943904013284464;0.1148269232744119;0.0954799507737736;0.0889234484775686
IMG_9857_clean.png;Hawar Daun;2.93121337889507e+16;3.38439941404959e+16;3184509277331600.0;7225799560519310.0;1.37924194335411e+16;8621215820279610.0;4625320434552670.0;3771972656235610.0;0.45814895629708;6648254394505890.0;0.0785890652809402;0.0785890652809402;0.0978211502590526;0.1080923947091871;0.1140430547118633;0.1285306825385921;0.0945424176846315;0.1122718356544753;0.0971883996458189;0.0903319342344985
IMG_9858_aug1.png;Hawar Daun;2.97431945799647e+16;3.25813293455788e+16;2.94075012205909e+16;7484054565401140.0;1.28314971923339e+16;8735275268521360.0;4.33235168455379e+16;3710937499985840.0;0.472328186033354;6499862670873640.0;0.0782236351756794;0.0782236351756794;0.0967161608661333;0.1082813443211443;0.1142631473069861;0.1297177463721169;0.0945467875484042;0.1130918122249165;0.0969994105860497;0.08993632042289
IMG_9858_aug2.png;Hawar Daun;2.62489318846655e+16;3520584106431880.0;3.28178405760467e+16;7344436645479800.0;884284973141158.0;7952880859344660.0;4721832275372610.0;3779983520493390.0;0.514930725095692;6437683105444190.0;0.0769588363683062;0.0769588363683062;0.0968902147207596;0.1083670823517723;0.1138202866860583;0.1334595458747859;0.0944800068634657;0.1154394551483941;0.0956020193769548;0.0880237162411964
IMG_9858_clean.png;Hawar Daun;2.97431945799647e+16;3.25813293455788e+16;2.94075012205909e+16;7484054565401140.0;1.28314971923339e+16;8735275268521360.0;4.33235168455379e+16;3710937499985840.0;0.472328186033354;6499862670873640.0;0.0782236351756794;0.0782236351756794;0.0967161608661333;0.1082813443211443;0.1142631473069861;0.1297177463721169;0.0945467875484042;0.1130918122249165;0.0969994105860497;0.08993632042289
IMG_9859_aug1.png;Hawar Daun;1.16004943847214e+16;2.84843444823132e+16;2128982543937190.0;6140136718726580.0;1.32015228270981e+16;9155654907191640.0;4.01611328123468e+16;3.00025939940262e+16;0.537239074704982;4624938964826110.0;0.0751704762866172;0.0751704762866172;0.0957333601086078;0.1117662142910711;0.1130692635127346;0.1361281168354315;0.0952025744944965;0.1185964912024279;0.0974827664055251;0.0816802605764706
IMG_9859_aug2.png;Hawar Daun;1.58119201659553e+16;3.40576171873701e+16;3604125976548750.0;7442474365205980.0;6.00891113278958e+16;7558441162080540.0;5.45310974119014e+16;4.01382446287531e+16;0.552955627439297;5636596679666000.0;0.0750039755220593;0.0750039755220593;0.0957927192034323;0.1116051059469559;0.1130771133205238;0.136711404343396;0.0951556237801949;0.1189147458687918;0.0971639088456557;0.0815714276469304
IMG_9859_clean.png;Hawar Daun;1.16004943847214e+16;2.84843444823132e+16;2128982543937190.0;6139755249000020.0;1.32019042968246e+16;9155654907191640.0;4.01611328123468e+16;3.00025939940262e+16;0.537239074704982;4624938964826110.0;0.0751704762866172;0.0751704762866172;0.0957333601086078;0.1117662142910711;0.1130692635127346;0.1361281168354315;0.0952025744944965;0.1185964912024279;0.0974827664055251;0.0816802605764706
IMG_9860_aug1.png;Hawar Daun;1.14402770995657e+16;2876281738270280.0;2113723754874750.0;6301116943335340.0;1.36524200438932e+16;914955139156666.0;4157638549788830.0;2.92472839354353e+16;0.530632019040944;4617309570294890.0;0.0754847531622231;0.0754847531622231;0.0957182514355788;0.1081136129285384;0.1158610885290116;0.1368888037670459;0.0950244223917013;0.1173720438077888;0.0942001968223583;0.0858520739935302
IMG_9860_aug2.png;Hawar Daun;1.5129089355411e+16;3.34396362303412e+16;3387451171862080.0;7345962524386040.0;6917190551731420.0;8256912231413810.0;5.12886047361325e+16;3.73420715330607e+16;0.549560546872904;5416488647440280.0;0.0751596156167789;0.0751596156167789;0.0957808608301049;0.1079887887079086;0.115625645291999;0.1379585234539401;0.0949887469375771;0.1180891648916113;0.0936525144038186;0.0855965242494823
IMG_9860_clean.png;Hawar Daun;1.14402770995657e+16;2876281738270280.0;2113723754874750.0;6301116943335340.0;1.36524200438932e+16;914955139156666.0;4157638549788830.0;2.92472839354353e+16;0.530632019040944;4617309570294890.0;0.0754847531622231;0.0754847531622231;0.0957182514355788;0.1081136129285384;0.1158610885290116;0.1368888037670459;0.0950244223917013;0.1173720438077888;0.0942001968223583;0.0858520739935302
IMG_9861_aug1.png;Hawar Daun;1.3141632080028e+16;2.85911560057503e+16;2274322509756950.0;6160736083960870.0;1475105285638900.0;8249664306609150.0;4.07485961912508e+16;2.95906066893402e+16;0.526729583738225;4684066772443070.0;0.0758759321145786;0.0758759321145786;0.0956842997388131;0.1074854387934597;0.1163558273578372;0.1364741810013005;0.0950105472342801;0.117051480628667;0.0942628927843001;0.0859234682321848
IMG_9861_aug2.png;Hawar Daun;1.35841369628388e+16;2.88009643553589e+16;233306884764735.0;6266021728491720.0;1.43619537352968e+16;8253860473601330.0;4.10766601560933e+16;2973175048816780.0;0.527412414548769;472450256345854.0;0.0758698777279718;0.0758698777279718;0.0956845621240302;0.1074895625558967;0.116348962107461;0.1364951321979991;0.095007364845253;0.1170594149934677;0.0942573452901456;0.0859179004298026
IMG_9861_clean.png;Hawar Daun;1.3141632080028e+16;2.85911560057503e+16;2274322509756950.0;6160736083960870.0;1475105285638900.0;8249664306609150.0;4.07485961912508e+16;2.95906066893402e+16;0.526729583738225;4684066772443070.0;0.0758759321145786;0.0758759321145786;0.0956842997388131;0.1074854387934597;0.1163558273578372;0.1364741810013005;0.0950105472342801;0.117051480628667;0.0942628927843001;0.0859234682321848
IMG_9862_aug1.png;Hawar Daun;1.55487060546282e+16;2.9151916503795e+16;2.44750976561566e+16;6255722045874570.0;1467361450189720.0;8012008666961620.0;4.0668487548673e+16;3065109252918000.0;0.520347595212859;4974365234356020.0;0.0760617179185717;0.0760617179185717;0.0955849187695664;0.1077256799624138;0.1162567823277141;0.1358916739412008;0.0949072314157112;0.1165839377284221;0.09444662904837;0.0864797109694578
IMG_9862_aug2.png;Hawar Daun;1.69754028319665e+16;3140640258777080.0;2.81410217284083e+16;6744384765599270.0;1.01806640624612e+16;7986068725555470.0;4245758056624430.0;3339767456041950.0;0.545814514158074;5269622802714270.0;0.0753565392725012;0.0753565392725012;0.0957242430823934;0.1078140121035669;0.1158259923863118;0.1378870180237743;0.0948307411894005;0.1178459354105775;0.0936323397823482;0.0857266394766244
IMG_9862_clean.png;Hawar Daun;1.55487060546282e+16;2.9151916503795e+16;2.44750976561566e+16;6255722045874570.0;1467361450189720.0;8012008666961620.0;4.06723022459386e+16;3064727783191430.0;0.520347595212859;4974365234356020.0;0.0760617179185717;0.0760617179185717;0.0955849187695664;0.1077256799624138;0.1162567823277141;0.1358916739412008;0.0949072314157112;0.1165839377284221;0.09444662904837;0.0864797109694578
IMG_9876_aug1.png;Hawar Daun;1.24473571776869e+16;2.7389526367083e+16;1985549926750240.0;4.69322204588053e+16;9268951415980270.0;6465530395483150.0;320587158201902.0;2.64511108397428e+16;0.635955810544449;4156494140609140.0;0.0728792618446934;0.0728792618446934;0.0977745857032617;0.1000354320623906;0.1165590883833782;0.1505685325198155;0.0932234247862692;0.1241879394857015;0.0812641159026476;0.0906283574671483
IMG_9876_aug2.png;Hawar Daun;1.4522552490179e+16;2.87361145018435e+16;2.18315124510886e+16;4866790771465810.0;7759475707978210.0;6105041503882960.0;3358840942370000.0;2802276611317440.0;0.642555236813955;4343032836897500.0;0.0727491609135772;0.0727491609135772;0.0977602342677862;0.1000470844875136;0.1165558095264979;0.1509851797136602;0.093232559630715;0.1244483846882762;0.0811265276993375;0.0903458981590587
IMG_9876_clean.png;Hawar Daun;1.24473571776869e+16;2.7389526367083e+16;1985549926750240.0;4.69322204588053e+16;9268951415980270.0;6465530395483150.0;320587158201902.0;2.64511108397428e+16;0.635955810544449;4156494140609140.0;0.0728792618446934;0.0728792618446934;0.0977745857032617;0.1000354320623906;0.1165590883833782;0.1505685325198155;0.0932234247862692;0.1241879394857015;0.0812641159026476;0.0906283574671483
IMG_9877_aug1.png;Hawar Daun;1293945312495060.0;2.77976989745033e+16;2067565917960860.0;4641723632794790.0;9302520751917640.0;6390380859350620.0;3203582763659650.0;2708816528309980.0;0.634151458737815;4196548461898050.0;0.0724295498086975;0.0724295498086975;0.1013622988771869;0.1000398219714669;0.1106450363455558;0.1508270525565714;0.0917501426868064;0.12433286737865;0.0800381433334771;0.0961455372328902
IMG_9877_aug2.png;Hawar Daun;1.61323547362666e+16;3021621704090040.0;2.57453918456049e+16;5318069457987520.0;5853271484352670.0;5884552001930680.0;3806686401352670.0;2981185913074560.0;0.642734527585439;467338562009936.0;0.0723681403356419;0.0723681403356419;0.1012586290328699;0.1000674544681646;0.1106794061719583;0.1510867814743557;0.091774569627612;0.1244457232860102;0.0799557396660165;0.0959954156017288
IMG_9877_clean.png;Hawar Daun;1293945312495060.0;2.77976989745033e+16;2067565917960860.0;4641723632794790.0;9302520751917640.0;6390380859350620.0;3203582763659650.0;2708816528309980.0;0.634151458737815;4196548461898050.0;0.0724295498086975;0.0724295498086975;0.1013622988771869;0.1000398219714669;0.1106450363455558;0.1508270525565714;0.0917501426868064;0.12433286737865;0.0800381433334771;0.0961455372328902
IMG_9878_aug1.png;Hawar Daun;1490402221674000.0;2.72903442381771e+16;2.13127136229656e+16;468444824216963.0;1.0460662841757e+16;6131362915015670.0;3.22265624998771e+16;2.64739990233365e+16;0.620834350583569;4419326782209700.0;0.0729032355911233;0.0729032355911233;0.1008497497803477;0.1000145987155651;0.1113198031810758;0.1492512849861343;0.0919904248824687;0.1233471770943685;0.0808142150889031;0.09660627508889
IMG_9878_aug2.png;Hawar Daun;1626205444329730.0;2.86636352537969e+16;2.36434936522536e+16;4882812499981370.0;8520126342740940.0;6.03103637693012e+16;3307342529284260.0;2.82897949217671e+16;0.62968063354252;4604721069318370.0;0.0726728084258287;0.0726728084258287;0.1008035702631797;0.1000309689239492;0.1113592172631907;0.1499602266380106;0.0920190287582097;0.1237844275575132;0.0805980470518431;0.096098896692446
IMG_9878_clean.png;Hawar Daun;1490402221674000.0;2.72903442381771e+16;2.13127136229656e+16;468444824216963.0;1.0460662841757e+16;6131362915015670.0;3.22265624998771e+16;2.64739990233365e+16;0.620834350583569;4419326782209700.0;0.0729032355911233;0.0729032355911233;0.1008497497803477;0.1000145987155651;0.1113198031810758;0.1492512849861343;0.0919904248824687;0.1233471770943685;0.0808142150889031;0.09660627508889
IMG_9879_aug1.png;Hawar Daun;8365631103483710.0;1.85737609862573e+16;1735687255852750.0;4.64668273924009e+16;9114837646449600.0;610847473142201.0;2.5939941406151e+16;1720046997063750.0;0.684383392331374;2947998046863750.0;0.0704836980507378;0.0704836980507378;0.09958496335272;0.1024346332618955;0.11304695156007;0.1556138689406128;0.0933159966275573;0.1280590141894829;0.0816200698133363;0.0853571061528492
IMG_9879_aug2.png;Hawar Daun;1.04370117187102e+16;2298355102530300.0;2.53181457518565e+16;5273056030253320.0;4516601562482770.0;5406570434549690.0;3499221801744460.0;2341842651358250.0;0.694553375241491;3.63349914549395e+16;0.0703591846579313;0.0703591846579313;0.0995328935806711;0.102461969828691;0.1130613423927348;0.1560411275272265;0.0933383461233662;0.128336686474458;0.081480628416484;0.0850286363405053
IMG_9879_clean.png;Hawar Daun;8365631103483710.0;1.85737609862573e+16;1735687255852750.0;4.64668273924009e+16;9114837646449600.0;610847473142201.0;2.5939941406151e+16;1720046997063750.0;0.684383392331374;2947998046863750.0;0.0704836980507378;0.0704836980507378;0.09958496335272;0.1024346332618955;0.11304695156007;0.1556138689406128;0.0933159966275573;0.1280590141894829;0.0816200698133363;0.0853571061528492
IMG_9880_aug1.png;Hawar Daun;8644104003873280.0;1865386962883510.0;1763153076165150.0;4.43763732908463e+16;8433151245085020.0;5628204345681660.0;2513885498037280.0;1.72729492186841e+16;0.697750091550073;2.99186706541827e+16;0.0697373456960247;0.0697373456960247;0.1025703781485925;0.1010634036649594;0.110532636323206;0.1571347115254227;0.0920282316097425;0.1291679542223338;0.079080006721731;0.0889479863919623
IMG_9880_aug2.png;Hawar Daun;1.08680725097242e+16;2.19879150389786e+16;2.15034484862461e+16;4911041259746890.0;5603027343728630.0;5266571044901780.0;3.05366516112116e+16;2.10723876952321e+16;0.702655792233648;3356933593737190.0;0.0697152977614375;0.0697152977614375;0.1025372050898736;0.1010679871189108;0.1105546853003136;0.1572276016132849;0.0920353985876941;0.1292343319362734;0.0790395188557214;0.0888726759750526
IMG_9880_clean.png;Hawar Daun;8644104003873280.0;1865386962883510.0;1763153076165150.0;4.43763732908463e+16;8433151245085020.0;5628204345681660.0;2513885498037280.0;1.72729492186841e+16;0.697750091550073;2.99186706541827e+16;0.0697373456960247;0.0697373456960247;0.1025703781485925;0.1010634036649594;0.110532636323206;0.1571347115254227;0.0920282316097425;0.1291679542223338;0.079080006721731;0.0889479863919623
IMG_9881_aug1.png;Hawar Daun;9162902831996300.0;1753234863274560.0;1736831665032440.0;4.3224334716632e+16;8589935302701610.0;5.3535461425577e+16;2.49748229979516e+16;1.63307189940783e+16;0.703033447262943;2893829345692090.0;0.0694826460844101;0.0694826460844101;0.1027007905047001;0.1011960688371828;0.1102979243726847;0.1576704189474983;0.0920211783760551;0.1296416273500159;0.0789868697754826;0.08851982966756
IMG_9881_aug2.png;Hawar Daun;1.01852416991799e+16;1.9134521484302e+16;1.96189880370345e+16;4.47769165037354e+16;6765365600560130.0;5.1685333251756e+16;2666091918935140.0;1.84402465819609e+16;0.711364746091036;3047943115222750.0;0.0692725440103583;0.0692725440103583;0.1025342648275446;0.1012197610840736;0.110418724239414;0.1584183427254392;0.0920633525938976;0.1300847950684037;0.0787641929588139;0.0879514784816962
IMG_9881_clean.png;Hawar Daun;9162902831996300.0;1753234863274560.0;1736831665032440.0;4.3224334716632e+16;8589935302701610.0;5.3535461425577e+16;2.49748229979516e+16;1.63307189940783e+16;0.703033447262943;2893829345692090.0;0.0694826460844101;0.0694826460844101;0.1027007905047001;0.1011960688371828;0.1102979243726847;0.1576704189474983;0.0920211783760552;0.1296416273500158;0.0789868697754826;0.08851982966756
IMG_9882_aug1.png;Hawar Daun;9616851806603940.0;2000427246086120.0;2029037475578200.0;6348037719702350.0;1.39839172362748e+16;9013748168910930.0;3.68537902830625e+16;2136230468741850.0;0.563945770261521;3446960449205600.0;0.0748650231139103;0.0748650231139103;0.0965822968323603;0.1073993737941631;0.1182945160066835;0.1398363042451589;0.0950167417134191;0.1179723716610142;0.0929933825632698;0.08217496695611
IMG_9882_aug2.png;Hawar Daun;1.11312866210513e+16;2.31704711913179e+16;2.66952514647419e+16;6713485717747830.0;8204650878874950.0;7804107665985850.0;411491394041399.0;2.57606506346674e+16;0.605918884275032;3.89518737791483e+16;0.0734596341440353;0.0734596341440353;0.0969399114167076;0.1075234996626094;0.1175671183915442;0.1435797287729227;0.095038935816045;0.1204049396554914;0.0917524154585688;0.0802741825380399
IMG_9882_clean.png;Hawar Daun;9616851806603940.0;2000427246086120.0;2029037475578200.0;6348037719702350.0;1.39839172362748e+16;9013748168910930.0;3.68537902830625e+16;2136230468741850.0;0.563945770261521;3446960449205600.0;0.0748650231139103;0.0748650231139103;0.0965822968323603;0.1073993737941631;0.1182945160066835;0.1398363042451589;0.0950167417134191;0.1179723716610142;0.0929933825632698;0.08217496695611
IMG_9883_aug1.png;Hawar Daun;1.17683410644082e+16;2.27890014647568e+16;2.37121582030345e+16;6242752075171500.0;1.3241577148387e+16;8495712280241030.0;378990173338398.0;2342987060537940.0;0.561321258542781;3927993774399080.0;0.0751263241325958;0.0751263241325958;0.0982072872079117;0.1028568507883194;0.119336091917223;0.1404877342355664;0.0947468630531048;0.1188961882146554;0.089430301494827;0.0857860348232005
IMG_9883_aug2.png;Hawar Daun;1.212310791011e+16;2.31971740721771e+16;2435684204092270.0;6256484985327700.0;1.23874664306168e+16;8243942260710740.0;3791427612290220.0;2384948730459650.0;0.569976806638451;3.97033691404735e+16;0.0748395453316174;0.0748395453316174;0.0982247432254181;0.1027761592267317;0.1193210862769149;0.1413597592994058;0.0947452198252557;0.1194015118559323;0.0890480277969218;0.0854444018301845
IMG_9883_clean.png;Hawar Daun;1.17683410644082e+16;2.27890014647568e+16;2.37121582030345e+16;6242752075171500.0;1.3241577148387e+16;8495712280241030.0;378990173338398.0;2342987060537940.0;0.561321258542781;3927993774399080.0;0.0751263241325958;0.0751263241325958;0.0982072872079117;0.1028568507883193;0.119336091917223;0.1404877342355663;0.0947468630531048;0.1188961882146554;0.0894303014948269;0.0857860348232005
IMG_9884_aug1.png;Hawar Daun;1.54342651366599e+16;2.46696472167028e+16;2.44750976561566e+16;597686767575845.0;1.16775512694867e+16;7357788085909430.0;369491577147028.0;2555465698232440.0;0.579048156736072;4374694824202060.0;0.074489093609882;0.074489093609882;0.0980152022569293;0.1040347606791583;0.1187468793625559;0.1417944919514985;0.0950661386131672;0.119789999268603;0.0902745501790718;0.0832997904692514
IMG_9884_aug2.png;Hawar Daun;1.54380798339255e+16;2.70500183104437e+16;2.84690856932508e+16;5968475341774110.0;5.52597045896329e+16;6270217895483890.0;3874588012680530.0;2911758422840460.0;0.635948181149918;4758453369122470.0;0.0727266241969983;0.0727266241969983;0.0982895376860928;0.1033357486893628;0.1186352428744323;0.1472703962174542;0.0949155780905803;0.1232410137916991;0.0876110636000114;0.0812481706563701
IMG_9884_clean.png;Hawar Daun;1.54342651366599e+16;2.46696472167028e+16;2.44750976561566e+16;597686767575845.0;1.16775512694867e+16;7357788085909430.0;369491577147028.0;2555465698232440.0;0.579048156736072;4374694824202060.0;0.074489093609882;0.074489093609882;0.0980152022569293;0.1040347606791583;0.1187468793625559;0.1417944919514985;0.0950661386131672;0.119789999268603;0.0902745501790718;0.0832997904692514
IMG_9885_aug1.png;Hawar Daun;1.73301696776683e+16;2503585815420140.0;2.48298645018584e+16;5820083618141860.0;1.08684539794507e+16;6933975219700110.0;3.59649658201753e+16;2.60429382323225e+16;0.589477539060251;450935363767811.0;0.0739649536247081;0.0739649536247081;0.0981131685962402;0.1042156233808519;0.1186798200521885;0.1429050280580093;0.0949447562298698;0.1204481068804247;0.0900855638790588;0.08267802567394
IMG_9885_aug2.png;Hawar Daun;1.75399780272768e+16;2.51617431639665e+16;2.51426696776385e+16;5831146240212130.0;1051902770992080.0;6895065307590880.0;3595733642564410.0;2.62527465819311e+16;0.5923118591286;4.51812744138901e+16;0.0738729630996074;0.0738729630996074;0.0980933536840169;0.104245791234285;0.1186686355589697;0.1431412101692548;0.0949431365734516;0.1205834794267992;0.0900227568688822;0.0825557102851254
IMG_9885_clean.png;Hawar Daun;1.73301696776683e+16;2503585815420140.0;2.48298645018584e+16;5820083618141860.0;1.08684539794507e+16;6933975219700110.0;3.59649658201753e+16;2.60429382323225e+16;0.589477539060251;450935363767811.0;0.0739649536247081;0.0739649536247081;0.0981131685962402;0.1042156233808519;0.1186798200521885;0.1429050280580093;0.0949447562298698;0.1204481068804247;0.0900855638790588;0.08267802567394
IMG_9915_aug1.png;Hawar Daun;2.12707519530439e+16;4629135131818280.0;3463745117174290.0;8286666870085580.0;1.37935638427208e+16;1.07372283935137e+16;5435562133768330.0;490341186521567.0;0.396793365477002;694427490231726.0;0.0809580337338526;0.0809580337338526;0.0989518847775495;0.1018305873109422;0.1193779697603986;0.1230358949442224;0.0952413941092595;0.1081479223284798;0.094661158638313;0.0968371206631295
IMG_9915_aug2.png;Hawar Daun;2.76489257811445e+16;494728088377019.0;4207611083968320.0;8134078979461160.0;1.0266876220664e+16;9337234497034690.0;5825042724587150.0;5.19256591794894e+16;0.419647216795274;7359695434542240.0;0.0804312363019332;0.0804312363019332;0.098815928199947;0.1018618725239105;0.1193869060091992;0.1246232733712759;0.0951712808573572;0.1091281189503178;0.0940888083722461;0.0960613391118793
IMG_9915_clean.png;Hawar Daun;2.12707519530439e+16;4629135131818280.0;3463745117174290.0;8286666870085580.0;1.37935638427208e+16;1.07372283935137e+16;5435562133768330.0;490341186521567.0;0.396793365477002;694427490231726.0;0.0809580337338526;0.0809580337338526;0.0989518847775495;0.1018305873109422;0.1193779697603986;0.1230358949442224;0.0952413941092595;0.1081479223284798;0.094661158638313;0.0968371206631295
IMG_9916_aug1.png;Hawar Daun;217247009276515.0;4621505737287060.0;3.4763336181508e+16;7938766479461900.0;1.43440246581484e+16;9964370727501050.0;5360031127909240.0;4888534545879790.0;0.402420043943777;6991958618137390.0;0.0806227237333596;0.0806227237333596;0.0997833700206469;0.100521013625793;0.1175546307523852;0.1252247739679166;0.0942338353227866;0.1087660722832017;0.0920633530578147;0.1006075035027356
IMG_9916_aug2.png;Hawar Daun;2.62947082518528e+16;5.10444641111334e+16;4471969604475130.0;7914352416962000.0;7304000854464320.0;839767456051484.0;6021118164039530.0;5373001098612320.0;0.447414398191653;8042526245086510.0;0.0796802216575879;0.0796802216575879;0.099560534794136;0.100768372494984;0.1174154148908124;0.1280181732113214;0.094199316770592;0.1105921767518921;0.0911426533037296;0.0989429144673562
IMG_9916_clean.png;Hawar Daun;217247009276515.0;4621505737287060.0;3.4763336181508e+16;7938766479461900.0;1.43440246581484e+16;9964370727501050.0;5360031127909240.0;4888534545879790.0;0.402420043943777;6991958618137390.0;0.0806227237333596;0.0806227237333596;0.0997833700206469;0.100521013625793;0.1175546307523852;0.1252247739679166;0.0942338353227866;0.1087660722832017;0.0920633530578147;0.1006075035027356
IMG_9917_aug1.png;Hawar Daun;2.50091552733421e+16;4277801513655560.0;358543395994726.0;7670211791962930.0;1.62826538085316e+16;8752822875943170.0;5.33256530759685e+16;4742050170880350.0;0.398338317869574;7021713256809150.0;0.0809022621380144;0.0809022621380144;0.100167845396326;0.0992184145609336;0.1172644999194287;0.126159997522148;0.093842328266321;0.1087986914035117;0.090934673523914;0.1018090251313876
IMG_9917_aug2.png;Hawar Daun;2546310424794970.0;4328918457014740.0;4368591308577080.0;8995819091762560.0;6898498535129930.0;8233261108367030.0;668487548825575.0;4993057250957520.0;0.451862335203354;7764434814423510.0;0.0795560348024205;0.0795560348024205;0.0996957489129289;0.0993707149984623;0.1173715709884788;0.1301107708526119;0.0939699379823582;0.1113314005628711;0.0895821159092118;0.0994556701882358
IMG_9917_clean.png;Hawar Daun;2.50091552733421e+16;4277801513655560.0;358543395994726.0;7670211791962930.0;1.62826538085316e+16;8752822875943170.0;5.33256530759685e+16;4742050170880350.0;0.398338317869574;7021713256809150.0;0.0809022621380144;0.0809022621380144;0.1001678453963261;0.0992184145609336;0.1172644999194287;0.126159997522148;0.093842328266321;0.1087986914035117;0.090934673523914;0.1018090251313876
IMG_9918_aug1.png;Hawar Daun;1225280761714080.0;3442001342760310.0;1.73950195311836e+16;4460144042951740.0;1046409606929600.0;7146835327121180.0;2758026123036350.0;3.54804992674428e+16;0.60811996459729;4404067993147260.0;0.0735971092968683;0.0735971092968683;0.0979936897780338;0.1057667348271332;0.1131083412378409;0.1443733834813162;0.0938003318065686;0.1219917357815191;0.088854299919559;0.0869172645742923
