filename;label;LBP_0;LBP_1;LBP_2;LBP_3;LBP_4;LBP_5;LBP_6;LBP_7;LBP_8;LBP_9
IMG_9902_aug2.png;Bercak Daun;1.96990966796124e+16;3.39736938475266e+15;3.18832397459721e+16;6.43005371091297e+15;772933959957989;7.24906921383954e+15;4.91333007810626e+15;3.90548706053198e+16;0.55556869506624;5.66024780271278e+16
IMG_9902_clean.png;Bercak Daun;1.68418884276701e+16;3.08609008787885e+16;2.85415649412974e+16;6.59675598142015e+15;9.5310211181277e+15;7.99903869625855e+15;4.67720031736497e+16;3.57742309568948e+15;0.546897888181508;5.30433654783133e+15
IMG_9903_aug1.png;Bercak Daun;1.48315429686934e+16;285873413084847;2.69622802733346e+16;6.75506591794298e+15;1.00261688232039e+15;8.30535888668707e+15;4.6592712402166e+15;3.32756042479199e+16;0.549217224118999;4.9667358398248e+16
IMG_9903_aug2.png;Bercak Daun;1.79290771483691e+16;3.51219177244754e+15;3.48091125486953e+16;6.59370422360766e+15;6.14433288571875e+16;6.85806274411446e+15;5.33409118650309e+15;4.01229858396907e+15;0.563179016111133;5.95359802243823e+15
IMG_9903_clean.png;Bercak Daun;1.48315429686934e+16;285873413084847;2.69622802733346e+16;6.75506591794298e+15;1.00261688232039e+15;8.30535888668707e+15;4.6592712402166e+15;3.32756042479199e+16;0.549217224118999;4.9667358398248e+16
IMG_9904_aug1.png;Bercak Daun;1.54800415038472e+16;2.96020507811371e+16;2.80685424803617e+16;657196044919368;1.08745574950757e+16;7.77359008786097e+15;4.67185974119312e+16;3.48243713377578e+15;0.541957855222542;5.11474609373049e+16
IMG_9904_aug2.png;Bercak Daun;1.66130065917335e+16;3.01933288573067e+16;2.90260314940299e+16;6.62040710446693e+15;1.02851867675389e+15;7.7175140380565e+15;4.70619201658361e+16;3.54576110838491e+16;0.543418884275271;5.1998138427536e+15
IMG_9904_clean.png;Bercak Daun;1.54800415038472e+16;2.96020507811371e+16;2.80685424803617e+16;657196044919368;1.08745574950757e+16;7.77359008786097e+15;4.67185974119312e+16;3.48243713377578e+15;0.541957855222542;5.11474609373049e+16
IMG_9905_aug1.png;Bercak Daun;1.63993835448593e+16;2.85835266112191e+16;2.78167724608314e+16;6.77185058591167e+15;1.15905761718308e+16;7.8262329101264e+15;4.77371215818491e+16;333709716795602;0.532863616941327;5.1342010497851e+15
IMG_9905_aug2.png;Bercak Daun;1.76048278807922e+16;3.25241088865947e+15;3.39126586912769e+15;6.49681091306116e+15;5.57403564450999e+16;686416625973944;4.93240356443431e+16;3.88183593748519e+15;0.579921722409897;5.85441589353236e+15
IMG_9905_clean.png;Bercak Daun;1.63993835448593e+16;2.85835266112191e+16;2.78167724608314e+16;6.77185058591167e+15;1.15905761718308e+16;7.8262329101264e+15;4.77371215818491e+16;333709716795602;0.532863616941327;5.1342010497851e+15
IMG_9906_aug1.png;Bercak Daun;1.43508911132265e+16;3.30047607420616e+16;2.21366882323374e+15;4.91867065427811e+16;100990295409771;6.38351440427252e+15;3.54919433592396e+15;3.4019470214714e+15;0.602336883542624;4.46472167967047e+16
IMG_9906_aug2.png;Bercak Daun;1.88102722167251e+15;3.59535217283785e+15;3.19633483885499e+16;5.81779479978249e+15;4.32586669920225e+15;522117614744102;4.96444702146544e+15;3.77273559568873e+15;0.615638732907808;5.66139221189247e+15
IMG_9906_clean.png;Bercak Daun;1.43508911132265e+16;3.30047607420616e+16;2.21366882323374e+15;4.91867065427811e+16;100990295409771;6.38351440427252e+15;3.54919433592396e+15;3.4019470214714e+15;0.602336883542624;4.46472167967047e+16
IMG_9907_aug1.png;Bercak Daun;1.43775939940858e+16;3.39622497557298e+15;2.27661132811632e+16;4.97970581052788e+15;1.04686737060148e+16;6.5414428710688e+15;3.58924865721287e+15;3.44238281248687e+15;0.5948410034157;4.38385009763953e+16
IMG_9907_aug2.png;Bercak Daun;1.86004638671165e+16;3.56101989744735e+15;2.75993347166916e+15;5.19027709958958e+16;6.37283325192881e+15;5.99174499509433e+15;400886535643002;3.64151000975173e+15;0.61496734618906;5.11703491208986e+15
IMG_9907_clean.png;Bercak Daun;1.43775939940858e+16;3.39622497557298e+15;2.27661132811632e+16;4.97970581052788e+15;1.04686737060148e+16;6.5414428710688e+15;3.58924865721287e+15;3.44238281248687e+15;0.5948410034157;4.38385009763953e+16
IMG_9908_aug1.png;Bercak Daun;1.51863098143952e+16;3.41796874998696e+15;2.3433685302645e+15;5.00068664548874e+15;1.11415863036684e+16;6.4483642577879e+15;3.73268127439982e+15;3.49235534666636e+15;0.583824157712617;4.52194213865462e+15
IMG_9908_aug2.png;Bercak Daun;1.86500549315695e+15;3.52210998533813e+15;2.68249511717727e+15;5.27420043943301e+15;7.55348205563525e+15;5.99746704099275e+15;3.87115478514148e+16;3.62167358397056e+15;0.605201721189098;5.09223937986339e+15
IMG_9908_clean.png;Bercak Daun;1.51863098143952e+16;3.41796874998696e+15;2.3433685302645e+15;5.00068664548874e+15;1.11415863036684e+16;6.4483642577879e+15;3.73268127439982e+15;3.49235534666636e+15;0.583824157712617;4.52194213865462e+15
IMG_9909_aug1.png;Bercak Daun;1.96762084960187e+16;3.69186401365779e+15;3.48587036131483e+15;91716766357072;1.34456634520971e+16;1.12472534179258e+16;637512207028818;4.38766479490514e+15;0.399364471434023;629081726071819
IMG_9909_aug2.png;Bercak Daun;2.37312316893626e+16;4.31518554685854e+15;4.3605804443193e+15;8.53652954098306e+15;8.83827209469285e+15;9.31472778316759e+15;6.68296813962294e+15;5.14030456541008e+15;0.430866241453434;7.35168457028446e+15
IMG_9909_clean.png;Bercak Daun;1.96762084960187e+16;3.69186401365779e+15;3.48587036131483e+15;91716766357072;1.34456634520971e+16;1.12472534179258e+16;637512207028818;4.38766479490514e+15;0.399364471434023;629081726071819
IMG_9910_aug1.png;Bercak Daun;2.07595825194521e+16;3.83033752439945e+16;3.61022949217373e+15;9.06562805172323e+15;1.34201049804176e+16;109607696532785;6.34727478024922e+15;4.48036193845947e+15;0.397808074949654;6.42852783200673e+15
IMG_9910_aug2.png;Bercak Daun;2.41546630858454e+16;419158935545276;4.14352416990607e+15;8.41827392574914e+15;1.03694915771089e+15;9.59320068355715e+15;6.3739776611085e+15;4.86907958982518e+15;0.425949096678063;7.03048706052006e+15
IMG_9910_clean.png;Bercak Daun;2.07595825194521e+16;3.83033752439945e+16;3.61022949217373e+15;9.06562805172323e+15;1.34201049804176e+16;109607696532785;6.34727478024922e+15;4.48036193845947e+15;0.397808074949654;6.42852783200673e+15
IMG_9911_aug1.png;Bercak Daun;2.36320495604567e+16;3.92456054686003e+16;3.70635986326711e+15;8.42704772946004e+15;1.36611938476041e+16;9.69200134273647e+15;6.07299804685183e+15;4.58641052244344e+15;0.407665252683992;6.79969787595062e+15
IMG_9911_aug2.png;Bercak Daun;2.65808105467736e+16;4.32853698728818e+15;4.24156188963226e+16;8.37326049801493e+15;8.04405212399275e+15;8.58840942379536e+15;6.61048889157634e+15;5.05104064939479e+15;0.445426940916269;7.56187438961959e+15
IMG_9911_clean.png;Bercak Daun;2.36320495604567e+16;3.92456054686003e+16;3.70635986326711e+15;8.42704772946004e+15;1.36611938476041e+16;9.69200134273647e+15;6.07299804685183e+15;4.58641052244344e+15;0.407665252683992;6.79969787595062e+15
IMG_9912_aug1.png;Bercak Daun;1.32522583007307e+16;3.57894897459572e+15;2.16941833495266e+15;5.25054931638622e+15;1.08314514159743e+16;7.93495178219629e+15;3.80783081053235e+15;3.76281738279815e+15;0.565959930417763;474281311033347
IMG_9912_aug2.png;Bercak Daun;1.42059326171333e+16;3.60336303709563e+15;2.21977233885872e+16;5.28869628904232e+15;1.04396820067961e+16;7.77206420895473e+15;3.84864807127438e+15;3.76319885252471e+16;0.568210601804473;482292175291129
IMG_9912_clean.png;Bercak Daun;1.32522583007307e+16;3.57894897459572e+15;2.16941833495266e+15;5.25054931638622e+15;1.08314514159743e+16;7.93495178219629e+15;3.80783081053235e+15;3.76281738279815e+15;0.565959930417763;474281311033347
IMG_9913_aug1.png;Bercak Daun;1.62467956542349e+16;3.83911132811036e+15;2.30751037596776e+16;4.94689941404363e+15;9.67254638668185e+15;6.87751770016908e+15;3.7181854247905e+15;3.9581298827974e+15;0.578517913816152;5.20362854001921e+16
IMG_9913_aug2.png;Bercak Daun;1.86233520507102e+16;3.90930175779759e+15;2.45742797850625e+16;4.94689941404363e+15;8.49227905270198e+15;6.57653808591241e+15;3.78913879393086e+15;4.02297973631278e+15;0.58537673949972;5.40542602537e+15
IMG_9913_clean.png;Bercak Daun;1.62467956542349e+16;3.83911132811036e+15;2.30751037596776e+16;4.94689941404363e+15;9.67254638668185e+15;6.87751770016908e+15;3.7181854247905e+15;3.9581298827974e+15;0.578517913816152;5.20362854001921e+16
IMG_9914_aug1.png;Bercak Daun;1.79977416991501e+16;394668579100057;2.37350463866282e+16;4.73327636716944e+16;1.00593566894148e+16;6.33163452146022e+15;3.74526977537634e+15;4.09049987791408e+15;0.576736450193112;5.24635314939405e+15
IMG_9914_aug2.png;Bercak Daun;2.28805541991315e+16;4.10842895506245e+15;3.19557189940187e+15;5.32150268552658e+15;4.33311462400691e+15;5.37834167478417e+16;4.56466674802946e+15;4.29687499998361e+15;0.60087203979263;6.42623901364736e+15
IMG_9914_clean.png;Bercak Daun;1.79977416991501e+16;394668579100057;2.37350463866282e+16;4.73327636716944e+16;1.00593566894148e+16;6.33163452146022e+15;3.74526977537634e+15;4.09049987791408e+15;0.576736450193112;5.24635314939405e+15
IMG_9928_aug1.png;Bercak Daun;1.05972290038658e+16;1.98173522948463e+16;2.04925537108593e+16;5.55419921872881e+15;8.97140502926265e+15;6.32133483884307e+15;3.49121093748668e+15;2.24990844725704e+16;0.651412963864702;3.17993164061287e+16
IMG_9928_aug2.png;Bercak Daun;1.27830505370606e+16;2.54135131834968e+16;3.07693481444139e+15;5.5709838866975e+15;4.36248779295211e+16;5.41839599607308e+16;4.38423156736609e+15;3.11470031737093e+16;0.659942626950607;4.25834655760094e+15
IMG_9928_clean.png;Bercak Daun;1.05972290038658e+16;1.98173522948463e+16;2.04925537108593e+16;5.55419921872881e+15;8.97140502926265e+15;6.32133483884307e+15;3.49121093748668e+15;2.24990844725704e+16;0.651412963864702;3.17993164061287e+16
IMG_9929_aug1.png;Bercak Daun;1.06277465819907e+16;1.98211669921119e+16;2.05879211424996e+16;5.63201904294726e+15;9.53483581539332e+15;6.58340454099051e+15;3.61747741697839e+15;2.27661132811632e+16;0.640750885007321;3.17687988280038e+15
IMG_9929_aug2.png;Bercak Daun;1.29547119140131e+16;2.39486694335024e+16;2.89459228514521e+16;5.49621582029153e+16;4.64439392088072e+16;5.56678771970533e+15;407829284666413;2.95257568358249e+16;0.666618347165426;4.014968872055e+15
IMG_9929_clean.png;Bercak Daun;1.06277465819907e+16;1.98211669921119e+16;2.05879211424996e+16;5.63201904294726e+15;9.53483581539332e+15;6.58340454099051e+15;3.61747741697839e+15;2.27661132811632e+16;0.640750885007321;3.17687988280038e+15
IMG_9930_aug1.png;Bercak Daun;1.22261047362815e+16;1.97944641112526e+16;2.16598510741361e+16;5.55152893064288e+15;9.82246398922034e+15;6.31790161130402e+15;3.61366271971278e+15;2.29721069335061e+15;0.637912750241707;3.23791503905015e+15
IMG_9930_aug2.png;Bercak Daun;1.32560729979963e+16;2.43568420409227e+15;2.80151367186431e+15;5.26161193845649e+15;4.17900085447625e+15;5.32684326169843e+16;3.79371643064959e+15;2.86293029784064e+16;0.678150176999366;4.1980743408043e+15
IMG_9930_clean.png;Bercak Daun;1.22261047362815e+16;1.97944641112526e+16;2.16598510741361e+16;5.55152893064288e+15;9.82246398922034e+15;6.31790161130402e+15;3.61366271971278e+15;2.29721069335061e+15;0.637912750241707;3.23791503905015e+15
IMG_9931_aug1.png;Bercak Daun;1.3004302978466e+16;1.95503234862535e+16;2.19421386717913e+16;5.06095886228538e+16;8.45527648922556e+15;5.5004119872837e+15;3.32221984862014e+15;2.16979980467922e+15;0.668231964108779;3.21846008299554e+15
IMG_9931_aug2.png;Bercak Daun;1.40609741210401e+15;2.29225158690532e+15;2.5283813476466e+15;4.70390319822424e+16;4.6592712402166e+15;4.98695373533254e+15;3.41300964354167e+15;2.58483886717764e+16;0.695831298825471;3.84216308592284e+15
IMG_9931_clean.png;Bercak Daun;1.3004302978466e+16;1.95503234862535e+16;2.19421386717913e+16;5.06095886228538e+16;8.45527648922556e+15;5.5004119872837e+15;3.32221984862014e+15;2.16979980467922e+15;0.668231964108779;3.21846008299554e+15
IMG_9932_aug1.png;Bercak Daun;7.04193115231689e+15;1.21383666991724e+16;1.39007568358845e+16;4.59442138670122e+15;8.17718505856256e+15;4.95223999021548e+15;2.52799987792004e+16;1.40876770018994e+16;0.729980468747215;2.03323364257037e+16
IMG_9932_aug2.png;Bercak Daun;740814208981549;1.27601623534669e+16;1.50451660155676e+16;4.59060668943561e+15;7.71331787106433e+15;4.95719909666078e+15;2.59284973143542e+16;1.46484374999441e+16;0.730564117428854;2.1034240722576e+15
IMG_9932_clean.png;Bercak Daun;7.04193115231689e+15;1.21383666991724e+16;1.39007568358845e+16;4.59442138670122e+15;8.17718505856256e+15;4.95223999021548e+15;2.52799987792004e+16;1.40876770018994e+16;0.729980468747215;2.03323364257037e+16
IMG_9933_aug1.png;Bercak Daun;6.98471069333273e+16;1.20773315429227e+16;1.3710021972604e+15;4.4017791747879e+15;8.11843872067216e+15;4.81681823728631e+16;2.5470733642481e+15;1.43127441405704e+16;0.733985900876106;2.00881958007046e+15
IMG_9933_aug2.png;Bercak Daun;8.22067260739052e+15;1.52053833007232e+16;1.95274353026599e+16;4.67071533201343e+15;5.0754547118947e+15;4.80232238767699e+15;3.05023193358211e+15;1.83448791503206e+16;0.73782348632531;2.48908996581082e+16
IMG_9933_clean.png;Bercak Daun;6.98471069333273e+16;1.20773315429227e+16;1.3710021972604e+15;4.4017791747879e+15;8.11843872067216e+15;4.81681823728631e+16;2.5470733642481e+15;1.43127441405704e+16;0.733985900876106;2.00881958007046e+15
IMG_9934_aug1.png;Bercak Daun;7.70950317379872e+15;1.21154785155788e+16;1.41487121581492e+15;4.40139770506134e+15;8.04595947262556e+15;4.98695373533254e+15;2.51426696776385e+16;1.50070190429115e+16;0.731189727780414;2.03437805175005e+15
IMG_9934_aug2.png;Bercak Daun;8.11004638668781e+15;1.47438049315844e+16;2.02941894530476e+16;4.37278747556926e+16;3.81927490232918e+16;4.38194274900672e+15;3.00216674803542e+16;1.85050964354763e+16;0.757244110104533;2.53410339354502e+16
IMG_9934_clean.png;Bercak Daun;7.70950317379872e+15;1.21154785155788e+16;1.41487121581492e+15;4.40139770506134e+15;8.04595947262556e+15;4.98695373533254e+15;2.51426696776385e+16;1.50070190429115e+16;0.731189727780414;2.03437805175005e+15
IMG_9935_aug1.png;Bercak Daun;173072814940746;3.53546142576776e+15;2.71263122557559e+16;644760131833478;1.0523223876913e+16;8.20846557614056e+15;4.79202270505984e+16;4.07905578611725e+15;0.519561767576143;6.01463317868799e+16
IMG_9935_aug2.png;Bercak Daun;2.08129882811706e+16;3.88183593748519e+15;3.08227539061324e+15;6.59599304196703e+15;8.00666809078977e+15;7.47451782223711e+15;5.05714416501977e+15;4.408645629866e+15;0.528873443601498;6.52427673337355e+15
IMG_9935_clean.png;Bercak Daun;173072814940746;3.53546142576776e+15;2.71263122557559e+16;644760131833478;1.0523223876913e+16;8.20846557614056e+15;4.79202270505984e+16;4.07905578611725e+15;0.519561767576143;6.01463317868799e+16
IMG_9936_aug1.png;Bercak Daun;170516967772787;3.40270996092452e+16;2.7614593505754e+16;6.37359619138194e+15;1.0832595825154e+16;7.96012878414932e+15;4.83894348142685e+15;3.9443969726412e+15;0.523117065427692;5.86929321286824e+15
IMG_9936_aug2.png;Bercak Daun;1.92832946776608e+16;3.57360839842387e+15;3.03115844725406e+15;6.23245239255435e+16;8.85124206539592e+15;7.35893249508912e+15;4.7454833984194e+15;4.12254333494521e+15;0.540504455564344;6.10580444333608e+15
IMG_9936_clean.png;Bercak Daun;170516967772787;3.40270996092452e+16;2.7614593505754e+16;6.37359619138194e+15;1.0832595825154e+16;7.96012878414932e+15;4.83894348142685e+15;3.9443969726412e+15;0.523117065427692;5.86929321286824e+15
IMG_9937_aug1.png;Bercak Daun;1.8390655517508e+15;3.24859619139386e+15;2.85606384276254e+16;6.22978210446842e+16;1.14707946776906e+16;7.24334716794112e+15;4.68101501463058e+15;3.81736755369638e+16;0.527111053464786;5.90286254880561e+15
IMG_9937_aug2.png;Bercak Daun;1.92070007323486e+16;3.29170227049526e+15;2.94189453123878e+16;6.36940002438976e+15;1.07711791991777e+15;7.2494506835661e+15;4.71191406248203e+16;3.86543273924307e+15;0.529117584226497;5.9665679931413e+16
IMG_9937_clean.png;Bercak Daun;1.8390655517508e+15;3.24859619139386e+15;2.85606384276254e+16;6.22978210446842e+16;1.14707946776906e+16;7.24334716794112e+15;4.68101501463058e+15;3.81736755369638e+16;0.527111053464786;5.90286254880561e+15
IMG_9938_aug1.png;Bercak Daun;1.58004760741585e+16;3.49540710447885e+15;2.43949890135788e+16;6.01615905759424e+15;9.34906005855808e+15;7.63168334958026e+15;4.14009094236702e+15;4.09698486326562e+15;0.555145263669757;5.73654174802499e+15
IMG_9938_aug2.png;Bercak Daun;2.01339721678919e+16;4.01153564451595e+15;3.29284667967494e+16;6.16798400876553e+16;5.20324707029265e+15;6.11686706540635e+16;4.75120544431781e+15;4.41818237303002e+15;0.574520111081793;6.5727233886468e+15
IMG_9938_clean.png;Bercak Daun;1.58004760741585e+16;3.49540710447885e+15;2.43949890135788e+16;6.01615905759424e+15;9.34906005855808e+15;7.63168334958026e+15;4.14009094236702e+15;4.09698486326562e+15;0.555145263669757;5.73654174802499e+15
IMG_9939_aug1.png;Bercak Daun;1.60865783690793e+16;3.45001220701809e+15;2.48374938963896e+16;6.05010986325817e+16;9.57756042476815e+15;7.40394592282332e+15;423545837400728;4.05693054197671e+15;0.553932189939293;5.7403564452906e+15
IMG_9939_aug2.png;Bercak Daun;1.88827514647717e+16;3.75671386717317e+15;2.78053283690346e+16;6.08024597165649e+15;7.71446228024401e+15;6.84814453122388e+15;4.3811798095536e+16;4.16679382322629e+16;0.563774108884568;600624084470365
IMG_9939_clean.png;Bercak Daun;1.60865783690793e+16;3.45001220701809e+15;2.48374938963896e+16;6.05010986325817e+16;9.57756042476815e+15;7.40394592282332e+15;423545837400728;4.05693054197671e+15;0.553932189939293;5.7403564452906e+15
IMG_9940_aug1.png;Bercak Daun;1.81388854979777e+15;3.51753234861939e+15;2.57873535155266e+16;5.76744079587644e+16;1.00589752196882e+15;6.66999816891987e+15;4.12483215330458e+15;4.05731201170327e+15;0.554332733152182;5.97801208493813e+15
IMG_9940_aug2.png;Bercak Daun;2.09159851073421e+16;3.82995605467289e+16;3.32565307615919e+16;642967224118641;4.80995178220821e+15;5.59043884275211e+16;5.14907836912098e+16;4.30335998533515e+16;0.577186584470454;6.75163269040393e+15
IMG_9940_clean.png;Bercak Daun;1.81388854979777e+15;3.51753234861939e+15;2.57873535155266e+16;5.76744079587644e+16;1.00589752196882e+15;6.66999816891987e+15;4.12483215330458e+15;4.05731201170327e+15;0.554332733152182;5.97801208493813e+15
IMG_9993_aug1.png;Bercak Daun;3.13186645506618e+16;3.42979431151035e+16;3.27110290526096e+15;717811584469918;12369918823195;8.32481384274168e+15;4.52995300291241e+15;4.19044494627308e+16;0.469879150388832;6.58607482907644e+15
IMG_9993_aug2.png;Bercak Daun;2.62298583983374e+15;3.84864807127438e+15;3.58352661131446e+15;7.16552734372266e+15;7.18460083005072e+15;7.42607116696386e+15;5.31578063962816e+15;433769226072564;0.516178131101547;6.89735412595025e+15
IMG_9993_clean.png;Bercak Daun;3.13186645506618e+16;3.42979431151035e+16;3.27110290526096e+15;717811584469918;12369918823195;8.32481384274168e+15;4.52995300291241e+15;4.19044494627308e+16;0.469879150388832;6.58607482907644e+15
IMG_9994_aug1.png;Bercak Daun;2.97698974608239e+16;3.38058471678398e+15;3.0582427978399e+15;6.26945495603077e+15;1.30027770995598e+16;7.36236572262816e+15;4.19425964353869e+15;4.10919189451557e+15;0.494285583494208;6.21757507321847e+15
IMG_9994_aug2.png;Bercak Daun;2.43873596190476e+16;3.7662506103372e+16;3.4088134765495e+16;6.6139221191154e+15;5.54084777829918e+15;7.09915161130104e+15;4.40635681150663e+15;4.31709289549134e+15;0.555023193357258;6.90650939938772e+15
IMG_9994_clean.png;Bercak Daun;2.97698974608239e+16;3.38058471678398e+15;3.0582427978399e+15;6.26945495603077e+15;1.30027770995598e+16;7.36236572262816e+15;4.19425964353869e+15;4.10919189451557e+15;0.494285583494208;6.21757507321847e+15
IMG_9995_aug1.png;Bercak Daun;2.01339721678919e+16;3.5644531249864e+16;2.45971679686562e+15;4.76875305173962e+15;1.33888244628396e+15;5.83915710446991e+15;3.55224609373645e+15;3.77883911131371e+16;0.554927825925618;5.14183044431632e+16
IMG_9995_aug2.png;Bercak Daun;2.09770202635919e+16;3.5263061523303e+15;2.4883270263577e+15;4.93087768552806e+15;1.22394561767111e+16;5.84068298337616e+15;3.55873107908799e+15;3.76968383787624e+15;0.563499450681444;5.19828796384736e+16
IMG_9995_clean.png;Bercak Daun;2.01339721678919e+16;3.5644531249864e+16;2.45971679686562e+15;4.76875305173962e+15;1.33888244628396e+15;5.83915710446991e+15;3.55224609373645e+15;3.77883911131371e+16;0.554927825925618;5.14183044431632e+16
IMG_9996_aug1.png;Bercak Daun;7.06481933591055e+15;2.24418640135863e+16;1.1154174804645e+15;5.74493408200934e+15;940132141109695;1.18347167968299e+16;4.18777465818715e+16;4.20379638670271e+16;0.569332122800563;3.6281585693221e+15
IMG_9996_aug2.png;Bercak Daun;9.47570800777635e+15;2.65655517577112e+15;1.86500549315695e+15;7.82661437985296e+15;4.65965270994316e+15;8.48045349117859e+15;5.34095764158119e+16;5.07049560544941e+15;0.584411621091521;4.71153259275546e+16
IMG_9996_clean.png;Bercak Daun;7.06481933591055e+15;2.24418640135863e+16;1.1154174804645e+15;5.74493408200934e+15;940132141109695;1.18347167968299e+16;4.18777465818715e+16;4.20379638670271e+16;0.569332122800563;3.6281585693221e+15
IMG_0010_aug1.png;Hawar Daun;1.4953613281193e+16;2.72407531737242e+16;2.57911682127922e+15;520286560056609;8.69445800777933e+15;6.7832946777085e+15;3.60527038572843e+16;2.51464843749041e+16;0.620368957517165;4.36401367185835e+15
IMG_0010_aug2.png;Hawar Daun;1.53923034667382e+16;2.76336669920821e+16;2.59056091307606e+15;5.1498413085741e+16;8.36143493649154e+15;6.6364288329825e+15;3.60527038572843e+16;2.53486633299814e+16;0.624401092526915;4.37889099119423e+16
IMG_0010_clean.png;Hawar Daun;1.4953613281193e+16;2.72407531737242e+16;2.57911682127922e+15;520286560056609;8.69445800777933e+15;6.7832946777085e+15;3.60527038572843e+16;2.51464843749041e+16;0.620368957517165;4.36401367185835e+15
IMG_0011_aug1.png;Hawar Daun;1.47895812987717e+16;2.80189514159087e+16;2.52685546874036e+15;5.32951354978436e+16;8.94279479977057e+15;7.04498291012938e+15;378265380857932;253753662108407;0.612190246579696;4.33578491209284e+16
IMG_0011_aug2.png;Hawar Daun;1.66816711425145e+15;294647216795751;2.65922546385704e+16;5.38902282712788e+16;7.99179077145389e+15;673294067380244;3.9131164550632e+16;2.69660949706003e+16;0.614322662351172;4.57038879392788e+15
IMG_0011_clean.png;Hawar Daun;1.47895812987717e+16;2.80189514159087e+16;2.52685546874036e+15;5.32951354978436e+16;8.94279479977057e+15;7.04498291012938e+15;378265380857932;253753662108407;0.612190246579696;4.33578491209284e+16
IMG_0012_aug1.png;Hawar Daun;1.60713195800168e+16;3.00941467284008e+16;2.67066955565387e+16;5.3878784179482e+15;867538452145128;6.92558288571577e+15;3.84979248045406e+15;2.64167785643524e+15;0.605735778806283;465888977049004
IMG_0012_aug2.png;Hawar Daun;1.90429687499274e+16;3.30734252928426e+15;2.96058654784027e+16;5.3672790527139e+16;632019042966339;6.14204406735938e+15;4.10423278807028e+15;3.06472778319143e+15;0.61690521239999;5.13877868650383e+16
IMG_0012_clean.png;Hawar Daun;1.60713195800168e+16;3.00941467284008e+16;2.67066955565387e+16;5.3878784179482e+15;867538452145128;6.92558288571577e+15;3.84979248045406e+15;2.64167785643524e+15;0.605735778806283;465888977049004
IMG_0013_aug1.png;Hawar Daun;1.54151916503318e+15;2.89154052733272e+16;2.64244079588836e+16;5.61447143552546e+16;941276550289378;7.21855163571465e+15;3.87420654295397e+15;2.66723632811482e+15;0.59612655639421;4.52461242674055e+15
IMG_0013_aug2.png;Hawar Daun;1.86004638671165e+16;3.343200683581e+15;3.18107604979255e+15;6.04019165036758e+15;5.41992187497932e+15;6.25381469724177e+15;4.52842712400616e+15;3.35769653319032e+16;0.606811523435185;533447265622965
IMG_0013_clean.png;Hawar Daun;1.54151916503318e+15;2.89154052733272e+16;2.64244079588836e+16;5.61447143552546e+16;941276550289378;7.21855163571465e+15;3.87420654295397e+15;2.66723632811482e+15;0.59612655639421;4.52461242674055e+15
IMG_0014_aug1.png;Hawar Daun;9.89913940425911e+15;2.23731994628053e+16;1.35803222655732e+16;3.17344665526133e+15;6.80618286130216e+15;4.58717346189656e+15;2.2140502929603e+15;2.1965026855385e+15;0.72882080077847;3.55529785154894e+15
IMG_0014_aug2.png;Hawar Daun;1.27067565917484e+16;2.56919860838864e+16;2.03552246092974e+15;3.66592407225164e+16;3.29780578612023e+15;3.98216247557075e+15;2.80799865721585e+16;2.55241394041995e+15;0.738487243649527;3.96957397459423e+15
IMG_0014_clean.png;Hawar Daun;9.89913940425911e+15;2.23731994628053e+16;1.35803222655732e+16;3.17344665526133e+15;6.80618286130216e+15;4.58717346189656e+15;2.2140502929603e+15;2.1965026855385e+15;0.72882080077847;3.55529785154894e+15
IMG_0015_aug1.png;Hawar Daun;9.14382934566824e+15;2.21481323241343e+16;1.28097534179199e+16;3.112030029285e+16;6.59561157224046e+15;4.6161651611152e+15;2.24189758299926e+16;2.10952758788258e+16;0.73566818237024;3.34777832029973e+15
IMG_0015_aug2.png;Hawar Daun;1.18370056151892e+15;2.41851806639702e+15;1.67655944823579e+15;3.4244537353385e+15;4.37622070310831e+15;4.11262512205462e+15;2.63252258299777e+16;2.31933593749115e+16;0.742092132565529;3.64685058592359e+15
IMG_0015_clean.png;Hawar Daun;9.14382934566824e+15;2.21481323241343e+16;1.28097534179199e+16;3.112030029285e+16;6.59561157224046e+15;4.6161651611152e+15;2.24189758299926e+16;2.10952758788258e+16;0.73566818237024;3.34777832029973e+15
IMG_0016_aug1.png;Hawar Daun;1.08146667480056e+15;2.11524963378099e+16;1.36146545409637e+16;2.9632568359262e+15;7.60993957516628e+15;3.83644104002443e+15;2.27317810057727e+15;2.00805664061734e+16;0.734077453610481;3.343200683581e+15
IMG_0016_aug2.png;Hawar Daun;1.31225585936999e+16;2.14576721190588e+15;1.93138122557857e+16;3.76548767088407e+15;2.73323059080989e+15;4.16030883787475e+16;2.50358581542014e+15;2.31819152831147e+16;0.751625061032289;3.96728515623487e+16
IMG_0016_clean.png;Hawar Daun;1.08146667480056e+15;2.11524963378099e+16;1.36146545409637e+16;2.9632568359262e+15;7.60993957516628e+15;3.83644104002443e+15;2.27317810057727e+15;2.00805664061734e+16;0.734077453610481;3.343200683581e+15
IMG_0017_aug1.png;Hawar Daun;1.16462707519087e+16;2.01873779296105e+16;1.39961242675247e+16;2.94418334959814e+16;7.76176452633758e+15;3.80516052244642e+15;2.25791931151482e+16;1.98707580565648e+16;0.733081817624157;3.35273742674502e+15
